subtipo_hecho,latitud,longitud,peso
HURTO,-4.85,-77.93,9
HURTO,-4.84,-80.88,2
HURTO,-4.84,-80.87,3
HURTO,-4.84,-80.84,1
HURTO,-4.84,-80.66,18
HURTO,-4.84,-80.6,1
HURTO,-4.84,-80.27,1
HURTO,-4.84,-73.67,4
HURTO,-4.83,-80.23,1
HURTO,-4.73,-77.52,1
HURTO,-4.71,-80.32,15
HURTO,-4.67,-80.83,1
HURTO,-4.67,-79.93,2
HURTO,-4.66,-81.28,12
HURTO,-4.64,-80.55,1
HURTO,-4.64,-79.71,2
HURTO,-4.63,-79.71,1
HURTO,-4.62,-79.81,1
HURTO,-4.61,-77.87,1
HURTO,-4.6,-81.25,1
HURTO,-4.6,-77.87,1
HURTO,-4.6,-77.86,3
HURTO,-4.59,-81.27,6
HURTO,-4.59,-81.26,4
HURTO,-4.59,-81.25,4
HURTO,-4.59,-77.86,1
HURTO,-4.58,-81.28,1
HURTO,-4.58,-81.27,15
HURTO,-4.58,-81.19,1
HURTO,-4.58,-79.77,1
HURTO,-4.57,-81.27,85
HURTO,-4.57,-81.25,1
HURTO,-4.57,-81.21,1
HURTO,-4.56,-81.27,4
HURTO,-4.56,-79.69,7
HURTO,-4.55,-81.28,1
HURTO,-4.55,-72.41,1
HURTO,-4.54,-80.11,7
HURTO,-4.52,-76.49,1
HURTO,-4.51,-80.0,4
HURTO,-4.51,-73.58,3
HURTO,-4.48,-81.21,1
HURTO,-4.47,-81.03,7
HURTO,-4.47,-79.95,1
HURTO,-4.47,-73.59,2
HURTO,-4.43,-79.97,1
HURTO,-4.4,-81.2,2
HURTO,-4.37,-74.04,26
HURTO,-4.33,-80.5,1
HURTO,-4.31,-81.19,7
HURTO,-4.3,-73.09,1
HURTO,-4.29,-80.47,5
HURTO,-4.27,-81.22,15
HURTO,-4.26,-81.22,3
HURTO,-4.25,-81.23,1
HURTO,-4.25,-81.18,1
HURTO,-4.23,-81.2,1
HURTO,-4.23,-74.22,1
HURTO,-4.18,-81.13,1
HURTO,-4.18,-81.12,1
HURTO,-4.17,-81.12,1
HURTO,-4.16,-81.1,38
HURTO,-4.14,-73.56,3
HURTO,-4.12,-80.68,2
HURTO,-4.11,-81.05,1
HURTO,-4.1,-81.05,1
HURTO,-4.1,-81.04,61
HURTO,-4.1,-73.46,2
HURTO,-4.05,-73.44,1
HURTO,-4.05,-71.31,4
HURTO,-4.03,-80.96,2
HURTO,-4.02,-71.11,3
HURTO,-4.02,-70.82,12
HURTO,-3.99,-80.97,2
HURTO,-3.98,-80.99,1
HURTO,-3.98,-80.96,1
HURTO,-3.97,-80.95,3
HURTO,-3.96,-80.95,1
HURTO,-3.96,-80.92,5
HURTO,-3.95,-80.95,1
HURTO,-3.95,-80.94,1
HURTO,-3.94,-80.94,1
HURTO,-3.94,-80.93,1
HURTO,-3.94,-80.92,1
HURTO,-3.94,-71.48,1
HURTO,-3.91,-70.52,2
HURTO,-3.86,-71.57,1
HURTO,-3.83,-73.36,1
HURTO,-3.82,-73.33,1
HURTO,-3.8,-73.34,1
HURTO,-3.8,-73.32,2
HURTO,-3.79,-73.29,175
HURTO,-3.78,-73.34,1
HURTO,-3.78,-73.29,1
HURTO,-3.78,-73.28,2
HURTO,-3.78,-73.27,143
HURTO,-3.77,-80.23,2
HURTO,-3.77,-73.29,1
HURTO,-3.77,-73.28,3
HURTO,-3.77,-73.26,4
HURTO,-3.76,-73.28,2
HURTO,-3.76,-73.27,3
HURTO,-3.76,-73.26,3
HURTO,-3.76,-73.25,22
HURTO,-3.75,-75.03,2
HURTO,-3.75,-73.27,264
HURTO,-3.75,-73.26,7
HURTO,-3.75,-73.25,47
HURTO,-3.75,-73.24,28
HURTO,-3.74,-80.77,1
HURTO,-3.74,-73.26,2
HURTO,-3.74,-73.25,19
HURTO,-3.74,-73.24,11
HURTO,-3.73,-73.26,3
HURTO,-3.73,-73.25,155
HURTO,-3.73,-73.24,7
HURTO,-3.72,-80.44,3
HURTO,-3.72,-73.26,1
HURTO,-3.72,-73.25,2
HURTO,-3.72,-73.24,9
HURTO,-3.71,-80.43,1
HURTO,-3.7,-80.43,4
HURTO,-3.7,-73.28,1
HURTO,-3.7,-73.25,1
HURTO,-3.69,-73.25,1
HURTO,-3.68,-80.68,1
HURTO,-3.68,-80.67,55
HURTO,-3.67,-80.66,1
HURTO,-3.66,-80.58,2
HURTO,-3.65,-80.45,15
HURTO,-3.64,-80.6,16
HURTO,-3.64,-80.59,1
HURTO,-3.64,-80.58,1
HURTO,-3.63,-80.43,9
HURTO,-3.62,-80.52,1
HURTO,-3.62,-80.51,3
HURTO,-3.61,-80.55,1
HURTO,-3.61,-80.51,2
HURTO,-3.6,-80.48,41
HURTO,-3.58,-80.45,2
HURTO,-3.57,-80.46,35
HURTO,-3.57,-80.45,20
HURTO,-3.57,-80.43,1
HURTO,-3.57,-80.42,8
HURTO,-3.57,-80.29,10
HURTO,-3.56,-80.46,17
HURTO,-3.56,-80.45,24
HURTO,-3.56,-80.44,8
HURTO,-3.56,-80.43,621
HURTO,-3.56,-80.42,2
HURTO,-3.56,-73.08,2
HURTO,-3.55,-80.45,2
HURTO,-3.55,-80.44,1
HURTO,-3.55,-80.43,1
HURTO,-3.55,-73.42,2
HURTO,-3.54,-80.23,2
HURTO,-3.52,-80.26,1
HURTO,-3.51,-80.28,2
HURTO,-3.5,-80.39,1
HURTO,-3.5,-80.28,4
HURTO,-3.5,-80.27,39
HURTO,-3.5,-73.04,1
HURTO,-3.49,-80.28,1
HURTO,-3.49,-80.27,1
HURTO,-3.49,-80.26,1
HURTO,-3.49,-80.24,33
HURTO,-3.48,-80.25,1
HURTO,-3.43,-80.32,1
HURTO,-3.43,-72.79,1
HURTO,-3.37,-73.25,1
HURTO,-3.36,-73.06,1
HURTO,-3.32,-71.86,1
HURTO,-2.65,-72.71,6
ROBO,-18.09,-70.33,1
ROBO,-18.08,-70.25,2
ROBO,-18.07,-70.29,2
ROBO,-18.06,-70.26,2
ROBO,-18.05,-70.25,6
ROBO,-18.05,-70.24,1
ROBO,-18.04,-70.28,3
ROBO,-18.04,-70.27,3
ROBO,-18.04,-70.26,1
ROBO,-18.04,-70.25,1
ROBO,-18.04,-70.24,1
ROBO,-18.03,-70.29,2
ROBO,-18.03,-70.28,1
ROBO,-18.03,-70.27,1
ROBO,-18.03,-70.24,1
ROBO,-18.02,-70.27,4
ROBO,-18.02,-70.26,4
ROBO,-18.02,-70.25,6
ROBO,-18.02,-70.24,2
ROBO,-18.01,-70.26,2
ROBO,-18.01,-70.25,11
ROBO,-18.01,-70.24,7
ROBO,-18.01,-70.23,3
ROBO,-18.0,-70.26,3
ROBO,-18.0,-70.25,4
ROBO,-18.0,-70.24,12
ROBO,-18.0,-70.23,4
ROBO,-18.0,-70.22,2
ROBO,-18.0,-70.21,1
ROBO,-17.99,-70.88,1
ROBO,-17.99,-70.26,1
ROBO,-17.99,-70.25,6
ROBO,-17.99,-70.24,2
ROBO,-17.99,-70.23,1
ROBO,-17.98,-70.23,2
ROBO,-17.96,-70.23,1
ROBO,-17.96,-70.18,1
ROBO,-17.9,-70.78,1
ROBO,-17.65,-71.35,5
ROBO,-17.65,-71.34,2
ROBO,-17.65,-71.33,2
ROBO,-17.65,-71.32,2
ROBO,-17.65,-71.31,1
ROBO,-17.65,-71.3,1
ROBO,-17.64,-71.34,8
ROBO,-17.64,-71.32,1
ROBO,-17.64,-71.31,1
ROBO,-17.63,-71.34,4
ROBO,-17.62,-71.34,3
ROBO,-17.48,-70.04,2
ROBO,-17.21,-70.95,1
ROBO,-17.21,-70.94,1
ROBO,-17.2,-70.94,2
ROBO,-17.19,-70.94,2
ROBO,-17.19,-70.92,4
ROBO,-17.18,-70.93,2
ROBO,-17.18,-70.9,1
ROBO,-17.17,-70.91,1
ROBO,-17.15,-71.47,1
ROBO,-17.14,-71.77,1
ROBO,-17.09,-71.77,1
ROBO,-17.08,-71.56,1
ROBO,-17.04,-71.89,2
ROBO,-17.04,-71.71,1
ROBO,-17.03,-72.02,1
ROBO,-17.03,-72.01,1
ROBO,-17.03,-71.69,1
ROBO,-17.02,-72.11,1
ROBO,-17.0,-72.09,1
ROBO,-16.93,-72.06,1
ROBO,-16.73,-71.88,1
ROBO,-16.65,-72.68,2
ROBO,-16.62,-72.72,1
ROBO,-16.58,-72.8,1
ROBO,-16.54,-72.86,1
ROBO,-16.53,-71.48,1
ROBO,-16.48,-71.5,2
ROBO,-16.46,-71.52,1
ROBO,-16.46,-71.49,1
ROBO,-16.45,-71.59,3
ROBO,-16.45,-71.58,1
ROBO,-16.45,-71.55,3
ROBO,-16.45,-71.54,2
ROBO,-16.45,-71.53,5
ROBO,-16.45,-71.52,6
ROBO,-16.45,-71.51,6
ROBO,-16.45,-71.48,2
ROBO,-16.44,-71.59,1
ROBO,-16.44,-71.58,1
ROBO,-16.44,-71.56,6
ROBO,-16.44,-71.55,2
ROBO,-16.44,-71.53,11
ROBO,-16.44,-71.52,5
ROBO,-16.44,-71.51,9
ROBO,-16.44,-71.49,1
ROBO,-16.43,-71.56,4
ROBO,-16.43,-71.55,1
ROBO,-16.43,-71.54,5
ROBO,-16.43,-71.53,8
ROBO,-16.43,-71.52,22
ROBO,-16.43,-71.51,1
ROBO,-16.43,-71.5,2
ROBO,-16.43,-71.49,2
ROBO,-16.43,-71.48,2
ROBO,-16.42,-71.62,1
ROBO,-16.42,-71.59,1
ROBO,-16.42,-71.55,6
ROBO,-16.42,-71.54,5
ROBO,-16.42,-71.53,7
ROBO,-16.42,-71.52,2
ROBO,-16.42,-71.51,2
ROBO,-16.42,-71.5,6
ROBO,-16.42,-71.49,7
ROBO,-16.42,-71.48,3
ROBO,-16.42,-71.47,2
ROBO,-16.41,-71.59,1
ROBO,-16.41,-71.58,3
ROBO,-16.41,-71.57,1
ROBO,-16.41,-71.55,4
ROBO,-16.41,-71.54,7
ROBO,-16.41,-71.53,3
ROBO,-16.41,-71.52,5
ROBO,-16.41,-71.51,2
ROBO,-16.41,-71.5,7
ROBO,-16.41,-71.49,17
ROBO,-16.41,-71.48,2
ROBO,-16.4,-71.58,4
ROBO,-16.4,-71.57,4
ROBO,-16.4,-71.56,1
ROBO,-16.4,-71.55,13
ROBO,-16.4,-71.54,19
ROBO,-16.4,-71.53,37
ROBO,-16.4,-71.52,9
ROBO,-16.4,-71.51,3
ROBO,-16.4,-71.44,2
ROBO,-16.39,-71.57,6
ROBO,-16.39,-71.56,1
ROBO,-16.39,-71.55,8
ROBO,-16.39,-71.54,18
ROBO,-16.39,-71.53,2
ROBO,-16.39,-71.52,5
ROBO,-16.38,-71.56,6
ROBO,-16.38,-71.55,1
ROBO,-16.38,-71.54,1
ROBO,-16.38,-71.53,3
ROBO,-16.38,-71.52,4
ROBO,-16.38,-71.51,3
ROBO,-16.37,-71.63,1
ROBO,-16.37,-71.58,2
ROBO,-16.37,-71.56,1
ROBO,-16.37,-71.54,1
ROBO,-16.37,-71.53,2
ROBO,-16.37,-71.52,8
ROBO,-16.37,-71.51,6
ROBO,-16.37,-71.5,1
ROBO,-16.36,-72.19,5
ROBO,-16.36,-72.17,1
ROBO,-16.36,-71.57,2
ROBO,-16.36,-71.55,1
ROBO,-16.36,-71.54,1
ROBO,-16.35,-72.19,8
ROBO,-16.35,-71.6,1
ROBO,-16.35,-71.57,2
ROBO,-16.35,-71.56,13
ROBO,-16.35,-71.52,2
ROBO,-16.34,-71.59,4
ROBO,-16.34,-71.58,4
ROBO,-16.34,-71.57,1
ROBO,-16.34,-71.55,3
ROBO,-16.33,-71.59,5
ROBO,-16.33,-71.56,1
ROBO,-16.33,-71.54,2
ROBO,-16.32,-71.59,1
ROBO,-16.32,-71.57,1
ROBO,-16.32,-71.56,1
ROBO,-16.31,-72.17,1
ROBO,-16.3,-71.62,1
ROBO,-16.27,-69.19,1
ROBO,-16.26,-69.14,1
ROBO,-16.25,-69.09,2
ROBO,-16.22,-69.47,1
ROBO,-16.21,-69.46,2
ROBO,-16.15,-69.62,1
ROBO,-16.14,-69.61,1
ROBO,-16.1,-72.47,1
ROBO,-16.09,-73.13,1
ROBO,-16.09,-69.64,4
ROBO,-16.09,-69.63,1
ROBO,-16.08,-69.64,1
ROBO,-16.03,-73.17,1
ROBO,-16.03,-71.88,2
ROBO,-16.02,-69.65,1
ROBO,-15.98,-73.17,4
ROBO,-15.89,-70.48,1
ROBO,-15.89,-69.9,1
ROBO,-15.87,-70.0,3
ROBO,-15.86,-70.02,1
ROBO,-15.86,-70.01,3
ROBO,-15.86,-70.0,1
ROBO,-15.85,-70.03,1
ROBO,-15.85,-70.02,3
ROBO,-15.84,-72.65,1
ROBO,-15.84,-70.03,11
ROBO,-15.84,-70.02,16
ROBO,-15.83,-70.04,1
ROBO,-15.83,-70.03,1
ROBO,-15.83,-70.02,2
ROBO,-15.82,-70.01,1
ROBO,-15.8,-73.97,1
ROBO,-15.8,-70.35,1
ROBO,-15.8,-70.34,1
ROBO,-15.8,-70.19,1
ROBO,-15.78,-72.88,1
ROBO,-15.77,-70.26,1
ROBO,-15.76,-73.91,1
ROBO,-15.75,-70.05,1
ROBO,-15.74,-73.86,1
ROBO,-15.71,-70.21,1
ROBO,-15.66,-74.53,1
ROBO,-15.64,-69.83,1
ROBO,-15.63,-70.26,1
ROBO,-15.62,-72.02,1
ROBO,-15.58,-70.11,2
ROBO,-15.57,-70.1,1
ROBO,-15.55,-70.12,1
ROBO,-15.53,-71.41,1
ROBO,-15.53,-70.12,1
ROBO,-15.53,-70.11,1
ROBO,-15.52,-70.12,2
ROBO,-15.52,-70.09,1
ROBO,-15.52,-69.96,1
ROBO,-15.51,-71.44,1
ROBO,-15.51,-70.16,1
ROBO,-15.51,-70.13,2
ROBO,-15.51,-70.12,3
ROBO,-15.5,-70.15,1
ROBO,-15.5,-70.14,3
ROBO,-15.5,-70.13,29
ROBO,-15.5,-70.12,7
ROBO,-15.5,-70.11,1
ROBO,-15.49,-70.19,1
ROBO,-15.49,-70.16,1
ROBO,-15.49,-70.15,1
ROBO,-15.49,-70.14,12
ROBO,-15.49,-70.13,24
ROBO,-15.49,-70.12,8
ROBO,-15.48,-70.17,1
ROBO,-15.48,-70.16,2
ROBO,-15.48,-70.15,1
ROBO,-15.48,-70.14,4
ROBO,-15.48,-70.13,3
ROBO,-15.48,-70.12,6
ROBO,-15.48,-70.11,1
ROBO,-15.47,-70.14,3
ROBO,-15.47,-70.13,3
ROBO,-15.47,-70.11,2
ROBO,-15.46,-70.14,3
ROBO,-15.46,-70.12,2
ROBO,-15.45,-70.1,1
ROBO,-15.44,-74.62,1
ROBO,-15.44,-70.08,1
ROBO,-15.37,-75.16,1
ROBO,-15.37,-70.37,1
ROBO,-15.36,-75.16,3
ROBO,-15.36,-69.5,1
ROBO,-15.34,-70.09,1
ROBO,-15.34,-70.04,1
ROBO,-15.3,-74.92,1
ROBO,-15.3,-71.62,1
ROBO,-15.3,-70.16,1
ROBO,-15.3,-69.98,1
ROBO,-15.28,-69.45,1
ROBO,-15.23,-69.72,1
ROBO,-15.22,-71.3,2
ROBO,-15.17,-71.67,1
ROBO,-15.16,-74.97,1
ROBO,-15.14,-70.11,1
ROBO,-15.12,-69.55,1
ROBO,-15.11,-74.48,1
ROBO,-15.07,-69.44,1
ROBO,-15.06,-71.13,1
ROBO,-15.04,-72.28,1
ROBO,-15.02,-69.75,1
ROBO,-15.01,-69.37,1
ROBO,-15.0,-70.12,1
ROBO,-14.97,-70.15,1
ROBO,-14.91,-69.87,4
ROBO,-14.89,-71.25,1
ROBO,-14.84,-74.94,1
ROBO,-14.84,-74.93,1
ROBO,-14.83,-74.94,2
ROBO,-14.83,-74.93,1
ROBO,-14.82,-74.94,1
ROBO,-14.79,-71.41,3
ROBO,-14.7,-74.13,1
ROBO,-14.69,-75.12,1
ROBO,-14.69,-75.11,1
ROBO,-14.69,-74.12,1
ROBO,-14.69,-69.43,2
ROBO,-14.68,-69.54,1
ROBO,-14.64,-75.25,1
ROBO,-14.63,-69.45,2
ROBO,-14.59,-71.49,1
ROBO,-14.58,-70.32,1
ROBO,-14.53,-75.19,3
ROBO,-14.51,-75.25,2
ROBO,-14.5,-75.81,2
ROBO,-14.48,-74.73,1
ROBO,-14.47,-69.54,1
ROBO,-14.45,-72.09,1
ROBO,-14.45,-72.08,2
ROBO,-14.41,-74.65,1
ROBO,-14.36,-70.03,1
ROBO,-14.36,-70.02,2
ROBO,-14.33,-71.95,4
ROBO,-14.32,-69.47,1
ROBO,-14.3,-73.25,1
ROBO,-14.3,-73.24,1
ROBO,-14.29,-73.25,1
ROBO,-14.29,-71.22,1
ROBO,-14.28,-71.23,6
ROBO,-14.28,-71.22,3
ROBO,-14.27,-71.23,4
ROBO,-14.24,-73.32,1
ROBO,-14.24,-72.59,1
ROBO,-14.22,-73.17,1
ROBO,-14.2,-75.71,1
ROBO,-14.2,-75.68,1
ROBO,-14.18,-75.72,3
ROBO,-14.18,-75.69,1
ROBO,-14.18,-70.33,1
ROBO,-14.17,-75.36,1
ROBO,-14.17,-70.34,3
ROBO,-14.16,-75.71,1
ROBO,-14.16,-75.7,1
ROBO,-14.15,-75.69,5
ROBO,-14.15,-75.67,2
ROBO,-14.15,-75.65,1
ROBO,-14.13,-75.71,4
ROBO,-14.13,-75.68,1
ROBO,-14.12,-75.72,3
ROBO,-14.12,-75.71,1
ROBO,-14.12,-75.69,1
ROBO,-14.12,-72.25,2
ROBO,-14.12,-70.36,2
ROBO,-14.11,-75.7,1
ROBO,-14.11,-75.69,3
ROBO,-14.11,-73.61,1
ROBO,-14.1,-75.72,1
ROBO,-14.1,-75.71,3
ROBO,-14.1,-75.7,11
ROBO,-14.1,-75.69,19
ROBO,-14.1,-71.43,1
ROBO,-14.09,-75.74,1
ROBO,-14.09,-75.72,1
ROBO,-14.09,-75.69,1
ROBO,-14.08,-75.78,1
ROBO,-14.08,-75.75,2
ROBO,-14.08,-75.74,2
ROBO,-14.08,-75.73,22
ROBO,-14.08,-75.72,2
ROBO,-14.08,-75.71,1
ROBO,-14.08,-72.19,1
ROBO,-14.07,-75.75,1
ROBO,-14.07,-75.74,5
ROBO,-14.07,-75.73,8
ROBO,-14.07,-75.72,4
ROBO,-14.07,-75.7,1
ROBO,-14.07,-70.43,1
ROBO,-14.07,-70.42,1
ROBO,-14.06,-75.75,3
ROBO,-14.06,-75.74,6
ROBO,-14.06,-75.73,4
ROBO,-14.06,-75.72,8
ROBO,-14.06,-75.71,1
ROBO,-14.06,-75.68,1
ROBO,-14.05,-75.75,2
ROBO,-14.05,-75.71,1
ROBO,-14.05,-75.7,9
ROBO,-14.05,-75.69,1
ROBO,-14.04,-75.89,1
ROBO,-14.04,-75.78,1
ROBO,-14.04,-75.77,3
ROBO,-14.04,-75.76,2
ROBO,-14.04,-75.75,9
ROBO,-14.04,-75.74,4
ROBO,-14.04,-75.71,5
ROBO,-14.04,-75.7,1
ROBO,-14.03,-75.77,2
ROBO,-14.03,-75.76,2
ROBO,-14.03,-75.74,1
ROBO,-14.02,-75.76,5
ROBO,-14.02,-75.75,1
ROBO,-14.02,-69.38,1
ROBO,-14.0,-75.77,1
ROBO,-13.99,-75.77,1
ROBO,-13.99,-73.82,1
ROBO,-13.97,-71.83,1
ROBO,-13.96,-75.7,2
ROBO,-13.93,-75.92,1
ROBO,-13.88,-73.03,1
ROBO,-13.83,-76.25,1
ROBO,-13.83,-76.14,2
ROBO,-13.78,-76.02,1
ROBO,-13.74,-76.22,2
ROBO,-13.73,-76.22,21
ROBO,-13.73,-76.16,1
ROBO,-13.72,-76.22,1
ROBO,-13.72,-76.21,5
ROBO,-13.72,-76.2,2
ROBO,-13.71,-76.22,3
ROBO,-13.71,-76.21,5
ROBO,-13.71,-76.2,6
ROBO,-13.71,-76.19,4
ROBO,-13.71,-76.18,1
ROBO,-13.71,-76.17,6
ROBO,-13.71,-76.16,1
ROBO,-13.71,-76.15,1
ROBO,-13.71,-73.46,1
ROBO,-13.7,-76.22,2
ROBO,-13.7,-76.16,1
ROBO,-13.69,-76.16,1
ROBO,-13.69,-76.06,1
ROBO,-13.69,-76.02,2
ROBO,-13.69,-73.76,1
ROBO,-13.69,-73.6,1
ROBO,-13.69,-73.05,1
ROBO,-13.69,-71.63,2
ROBO,-13.69,-71.62,1
ROBO,-13.68,-76.16,2
ROBO,-13.68,-76.15,1
ROBO,-13.68,-76.08,1
ROBO,-13.67,-76.15,1
ROBO,-13.67,-76.06,1
ROBO,-13.67,-73.16,1
ROBO,-13.66,-73.44,1
ROBO,-13.66,-73.43,1
ROBO,-13.66,-73.39,2
ROBO,-13.66,-73.38,1
ROBO,-13.66,-73.37,2
ROBO,-13.66,-73.35,1
ROBO,-13.65,-73.95,1
ROBO,-13.65,-73.43,1
ROBO,-13.65,-73.42,1
ROBO,-13.65,-73.37,1
ROBO,-13.65,-72.89,1
ROBO,-13.65,-71.69,1
ROBO,-13.64,-72.9,2
ROBO,-13.64,-72.89,1
ROBO,-13.64,-72.88,6
ROBO,-13.64,-72.87,1
ROBO,-13.64,-71.47,2
ROBO,-13.64,-71.38,1
ROBO,-13.63,-73.69,1
ROBO,-13.63,-72.9,1
ROBO,-13.63,-72.89,2
ROBO,-13.63,-72.88,1
ROBO,-13.62,-73.45,2
ROBO,-13.62,-72.88,1
ROBO,-13.62,-72.87,1
ROBO,-13.61,-76.04,1
ROBO,-13.61,-74.27,1
ROBO,-13.61,-73.58,1
ROBO,-13.6,-73.47,1
ROBO,-13.6,-71.76,1
ROBO,-13.59,-71.79,1
ROBO,-13.58,-74.17,1
ROBO,-13.58,-72.06,1
ROBO,-13.58,-71.99,1
ROBO,-13.58,-71.98,1
ROBO,-13.58,-71.79,1
ROBO,-13.57,-71.79,1
ROBO,-13.56,-74.2,1
ROBO,-13.56,-71.99,1
ROBO,-13.55,-76.12,1
ROBO,-13.55,-71.99,1
ROBO,-13.55,-71.95,1
ROBO,-13.55,-71.94,1
ROBO,-13.55,-71.92,1
ROBO,-13.55,-71.9,1
ROBO,-13.55,-71.89,1
ROBO,-13.54,-76.13,1
ROBO,-13.54,-71.98,4
ROBO,-13.54,-71.97,6
ROBO,-13.54,-71.96,10
ROBO,-13.54,-71.95,3
ROBO,-13.54,-71.94,5
ROBO,-13.54,-71.93,1
ROBO,-13.54,-71.92,1
ROBO,-13.54,-71.91,3
ROBO,-13.54,-71.9,2
ROBO,-13.54,-71.89,2
ROBO,-13.53,-73.67,1
ROBO,-13.53,-72.0,1
ROBO,-13.53,-71.99,12
ROBO,-13.53,-71.98,9
ROBO,-13.53,-71.97,16
ROBO,-13.53,-71.96,19
ROBO,-13.53,-71.95,16
ROBO,-13.53,-71.94,5
ROBO,-13.53,-71.93,4
ROBO,-13.53,-71.92,1
ROBO,-13.53,-71.91,4
ROBO,-13.53,-71.9,1
ROBO,-13.53,-70.38,1
ROBO,-13.52,-73.72,2
ROBO,-13.52,-71.99,9
ROBO,-13.52,-71.98,24
ROBO,-13.52,-71.97,22
ROBO,-13.52,-71.96,23
ROBO,-13.52,-71.95,13
ROBO,-13.52,-71.94,2
ROBO,-13.51,-72.01,2
ROBO,-13.51,-71.99,4
ROBO,-13.51,-71.98,1
ROBO,-13.51,-71.97,4
ROBO,-13.51,-71.96,2
ROBO,-13.51,-71.95,1
ROBO,-13.5,-76.17,1
ROBO,-13.5,-73.52,1
ROBO,-13.5,-72.24,1
ROBO,-13.5,-72.03,1
ROBO,-13.5,-72.02,4
ROBO,-13.49,-72.05,1
ROBO,-13.47,-76.13,1
ROBO,-13.46,-76.14,1
ROBO,-13.46,-72.3,1
ROBO,-13.45,-76.15,1
ROBO,-13.45,-76.14,1
ROBO,-13.44,-76.14,1
ROBO,-13.44,-76.08,1
ROBO,-13.43,-76.16,1
ROBO,-13.43,-76.15,1
ROBO,-13.43,-76.14,3
ROBO,-13.43,-76.13,2
ROBO,-13.42,-76.17,1
ROBO,-13.42,-76.16,2
ROBO,-13.42,-76.15,1
ROBO,-13.42,-76.14,4
ROBO,-13.42,-76.13,3
ROBO,-13.42,-76.12,1
ROBO,-13.42,-73.85,1
ROBO,-13.42,-70.8,1
ROBO,-13.41,-76.17,1
ROBO,-13.41,-76.16,2
ROBO,-13.41,-76.15,1
ROBO,-13.41,-76.14,2
ROBO,-13.41,-76.12,1
ROBO,-13.4,-76.15,5
ROBO,-13.4,-76.14,7
ROBO,-13.4,-76.13,12
ROBO,-13.4,-76.12,2
ROBO,-13.4,-75.43,1
ROBO,-13.4,-72.05,1
ROBO,-13.39,-76.15,1
ROBO,-13.39,-76.14,4
ROBO,-13.39,-76.11,1
ROBO,-13.39,-71.47,1
ROBO,-13.38,-76.21,1
ROBO,-13.38,-76.16,1
ROBO,-13.37,-76.21,1
ROBO,-13.36,-76.19,1
ROBO,-13.36,-76.13,2
ROBO,-13.35,-74.19,1
ROBO,-13.35,-74.11,1
ROBO,-13.34,-76.23,1
ROBO,-13.33,-72.08,1
ROBO,-13.32,-76.11,1
ROBO,-13.32,-71.95,3
ROBO,-13.31,-72.13,1
ROBO,-13.31,-72.12,1
ROBO,-13.31,-72.11,1
ROBO,-13.31,-70.81,1
ROBO,-13.3,-72.23,1
ROBO,-13.3,-72.13,1
ROBO,-13.28,-76.27,1
ROBO,-13.26,-72.27,1
ROBO,-13.25,-76.29,1
ROBO,-13.25,-75.99,1
ROBO,-13.25,-72.27,1
ROBO,-13.25,-70.72,2
ROBO,-13.23,-76.31,1
ROBO,-13.23,-75.52,1
ROBO,-13.23,-70.75,1
ROBO,-13.22,-71.64,1
ROBO,-13.2,-70.68,4
ROBO,-13.19,-76.23,1
ROBO,-13.18,-74.22,1
ROBO,-13.18,-71.96,1
ROBO,-13.18,-70.47,1
ROBO,-13.18,-70.38,1
ROBO,-13.17,-74.21,2
ROBO,-13.17,-74.2,2
ROBO,-13.16,-76.37,1
ROBO,-13.16,-74.22,1
ROBO,-13.15,-74.21,1
ROBO,-13.15,-74.2,1
ROBO,-13.14,-74.23,1
ROBO,-13.13,-76.32,1
ROBO,-13.12,-76.37,1
ROBO,-13.12,-76.36,2
ROBO,-13.12,-74.1,1
ROBO,-13.11,-76.38,1
ROBO,-13.11,-76.37,1
ROBO,-13.11,-76.33,1
ROBO,-13.1,-70.37,1
ROBO,-13.09,-76.43,1
ROBO,-13.09,-76.42,1
ROBO,-13.09,-76.37,1
ROBO,-13.08,-76.44,2
ROBO,-13.08,-76.4,3
ROBO,-13.08,-76.39,12
ROBO,-13.08,-76.38,4
ROBO,-13.08,-76.37,1
ROBO,-13.07,-76.4,1
ROBO,-13.07,-76.38,6
ROBO,-13.07,-76.37,2
ROBO,-13.07,-75.65,2
ROBO,-13.06,-76.43,2
ROBO,-13.06,-76.35,5
ROBO,-13.05,-76.43,3
ROBO,-13.05,-76.42,3
ROBO,-13.05,-74.14,1
ROBO,-13.04,-76.47,1
ROBO,-13.04,-76.45,1
ROBO,-13.04,-76.43,1
ROBO,-13.04,-76.42,1
ROBO,-13.04,-76.4,2
ROBO,-13.04,-76.39,3
ROBO,-13.04,-76.36,1
ROBO,-13.04,-76.35,1
ROBO,-13.03,-76.49,1
ROBO,-13.03,-76.46,1
ROBO,-13.03,-76.43,1
ROBO,-13.03,-76.38,3
ROBO,-13.03,-76.32,1
ROBO,-13.02,-76.48,1
ROBO,-13.02,-76.46,1
ROBO,-13.02,-76.35,1
ROBO,-13.01,-76.46,1
ROBO,-13.01,-76.34,1
ROBO,-13.0,-76.45,2
ROBO,-13.0,-76.34,1
ROBO,-12.99,-76.49,2
ROBO,-12.97,-76.5,1
ROBO,-12.94,-76.4,1
ROBO,-12.94,-76.38,1
ROBO,-12.94,-74.25,3
ROBO,-12.93,-76.49,1
